"year","state_abb","nevent","ncasualties","mean_ncasualties","perp_known_to_victim","firearm","incident_type","num_killed_sel","pop"
2013,"USA",0,0,0,"known_domestic","yes","felon_killed_by_private_citizen","ge4",316128839
2014,"USA",0,0,0,"known_domestic","yes","felon_killed_by_private_citizen","ge4",318857056
2015,"USA",0,0,0,"known_domestic","yes","felon_killed_by_private_citizen","ge4",321418820
2016,"USA",0,0,0,"known_domestic","yes","felon_killed_by_private_citizen","ge4",323127513
2017,"USA",0,0,0,"known_domestic","yes","felon_killed_by_private_citizen","ge4",325719178
1994,"USA",0,0,0,"known_domestic","yes","institutional","ge4",263241475
1995,"USA",0,0,0,"known_domestic","yes","institutional","ge4",266386596
1996,"USA",0,0,0,"known_domestic","yes","institutional","ge4",269540779
1997,"USA",0,0,0,"known_domestic","yes","institutional","ge4",272776678
1998,"USA",0,0,0,"known_domestic","yes","institutional","ge4",276032848
1999,"USA",0,0,0,"known_domestic","yes","institutional","ge4",279040168
2000,"USA",0,0,0,"known_domestic","yes","institutional","ge4",281421906
2001,"USA",0,0,0,"known_domestic","yes","institutional","ge4",284968955
2002,"USA",0,0,0,"known_domestic","yes","institutional","ge4",287625193
2003,"USA",0,0,0,"known_domestic","yes","institutional","ge4",290107933
2004,"USA",0,0,0,"known_domestic","yes","institutional","ge4",292805298
2005,"USA",0,0,0,"known_domestic","yes","institutional","ge4",295516599
2006,"USA",0,0,0,"known_domestic","yes","institutional","ge4",298379912
2007,"USA",0,0,0,"known_domestic","yes","institutional","ge4",301231207
2008,"USA",0,0,0,"known_domestic","yes","institutional","ge4",304093966
2009,"USA",0,0,0,"known_domestic","yes","institutional","ge4",306771529
2010,"USA",0,0,0,"known_domestic","yes","institutional","ge4",308745538
2011,"USA",0,0,0,"known_domestic","yes","institutional","ge4",311591917
2012,"USA",0,0,0,"known_domestic","yes","institutional","ge4",313914040
2013,"USA",0,0,0,"known_domestic","yes","institutional","ge4",316128839
2014,"USA",0,0,0,"known_domestic","yes","institutional","ge4",318857056
2015,"USA",0,0,0,"known_domestic","yes","institutional","ge4",321418820
2016,"USA",0,0,0,"known_domestic","yes","institutional","ge4",323127513
2017,"USA",0,0,0,"known_domestic","yes","institutional","ge4",325719178
1994,"USA",0,0,0,"known_domestic","yes","negligence","ge4",263241475
1995,"USA",0,0,0,"known_domestic","yes","negligence","ge4",266386596
1996,"USA",0,0,0,"known_domestic","yes","negligence","ge4",269540779
1997,"USA",0,0,0,"known_domestic","yes","negligence","ge4",272776678
1998,"USA",0,0,0,"known_domestic","yes","negligence","ge4",276032848
1999,"USA",0,0,0,"known_domestic","yes","negligence","ge4",279040168
2000,"USA",0,0,0,"known_domestic","yes","negligence","ge4",281421906
2001,"USA",0,0,0,"known_domestic","yes","negligence","ge4",284968955
2002,"USA",0,0,0,"known_domestic","yes","negligence","ge4",287625193
2003,"USA",0,0,0,"known_domestic","yes","negligence","ge4",290107933
2004,"USA",0,0,0,"known_domestic","yes","negligence","ge4",292805298
2005,"USA",0,0,0,"known_domestic","yes","negligence","ge4",295516599
2006,"USA",0,0,0,"known_domestic","yes","negligence","ge4",298379912
2007,"USA",0,0,0,"known_domestic","yes","negligence","ge4",301231207
2008,"USA",0,0,0,"known_domestic","yes","negligence","ge4",304093966
2009,"USA",0,0,0,"known_domestic","yes","negligence","ge4",306771529
2010,"USA",0,0,0,"known_domestic","yes","negligence","ge4",308745538
2011,"USA",0,0,0,"known_domestic","yes","negligence","ge4",311591917
2012,"USA",0,0,0,"known_domestic","yes","negligence","ge4",313914040
2013,"USA",0,0,0,"known_domestic","yes","negligence","ge4",316128839
2014,"USA",0,0,0,"known_domestic","yes","negligence","ge4",318857056
2015,"USA",0,0,0,"known_domestic","yes","negligence","ge4",321418820
2016,"USA",0,0,0,"known_domestic","yes","negligence","ge4",323127513
2017,"USA",0,0,0,"known_domestic","yes","negligence","ge4",325719178
1994,"USA",0,0,0,"known_domestic","yes","other","ge4",263241475
1995,"USA",0,0,0,"known_domestic","yes","other","ge4",266386596
1996,"USA",0,0,0,"known_domestic","yes","other","ge4",269540779
1997,"USA",0,0,0,"known_domestic","yes","other","ge4",272776678
1998,"USA",0,0,0,"known_domestic","yes","other","ge4",276032848
1999,"USA",0,0,0,"known_domestic","yes","other","ge4",279040168
2000,"USA",0,0,0,"known_domestic","yes","other","ge4",281421906
2001,"USA",1,5,5,"known_domestic","yes","other","ge4",284968955
2002,"USA",1,4,4,"known_domestic","yes","other","ge4",287625193
2003,"USA",0,0,0,"known_domestic","yes","other","ge4",290107933
2004,"USA",1,4,4,"known_domestic","yes","other","ge4",292805298
2005,"USA",0,0,0,"known_domestic","yes","other","ge4",295516599
2006,"USA",1,5,5,"known_domestic","yes","other","ge4",298379912
2007,"USA",0,0,0,"known_domestic","yes","other","ge4",301231207
2008,"USA",1,9,9,"known_domestic","yes","other","ge4",304093966
2009,"USA",0,0,0,"known_domestic","yes","other","ge4",306771529
2010,"USA",0,0,0,"known_domestic","yes","other","ge4",308745538
2011,"USA",0,0,0,"known_domestic","yes","other","ge4",311591917
2012,"USA",0,0,0,"known_domestic","yes","other","ge4",313914040
2013,"USA",0,0,0,"known_domestic","yes","other","ge4",316128839
2014,"USA",1,4,4,"known_domestic","yes","other","ge4",318857056
2015,"USA",1,9,9,"known_domestic","yes","other","ge4",321418820
2016,"USA",0,0,0,"known_domestic","yes","other","ge4",323127513
2017,"USA",1,20,20,"known_domestic","yes","other","ge4",325719178
1994,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",263241475
1995,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",266386596
1996,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",269540779
1997,"USA",2,8,4,"known_domestic","yes","undetermined","ge4",272776678
1998,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",276032848
1999,"USA",1,5,5,"known_domestic","yes","undetermined","ge4",279040168
2000,"USA",1,4,4,"known_domestic","yes","undetermined","ge4",281421906
2001,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",284968955
2002,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",287625193
2003,"USA",1,4,4,"known_domestic","yes","undetermined","ge4",290107933
2004,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",292805298
2005,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",295516599
2006,"USA",2,10,5,"known_domestic","yes","undetermined","ge4",298379912
2007,"USA",1,5,5,"known_domestic","yes","undetermined","ge4",301231207
2008,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",304093966
2009,"USA",2,10,5,"known_domestic","yes","undetermined","ge4",306771529
2010,"USA",0,0,0,"known_domestic","yes","undetermined","ge4",308745538
2011,"USA",1,4,4,"known_domestic","yes","undetermined","ge4",311591917
2012,"USA",1,4,4,"known_domestic","yes","undetermined","ge4",313914040
2013,"USA",1,5,5,"known_domestic","yes","undetermined","ge4",316128839
2014,"USA",1,4,4,"known_domestic","yes","undetermined","ge4",318857056
2015,"USA",3,12,4,"known_domestic","yes","undetermined","ge4",321418820
2016,"USA",5,26,5.2,"known_domestic","yes","undetermined","ge4",323127513
2017,"USA",2,8,4,"known_domestic","yes","undetermined","ge4",325719178
1994,"USA",9,43,4.77777777777778,"known_other","no_sel","no_sel","ge4",263241475
1995,"USA",9,41,4.55555555555556,"known_other","no_sel","no_sel","ge4",266386596
1996,"USA",10,41,4.1,"known_other","no_sel","no_sel","ge4",269540779
1997,"USA",12,51,4.25,"known_other","no_sel","no_sel","ge4",272776678
1998,"USA",8,38,4.75,"known_other","no_sel","no_sel","ge4",276032848
1999,"USA",10,55,5.5,"known_other","no_sel","no_sel","ge4",279040168
2000,"USA",9,45,5,"known_other","no_sel","no_sel","ge4",281421906
2001,"USA",4,18,4.5,"known_other","no_sel","no_sel","ge4",284968955
2002,"USA",10,43,4.3,"known_other","no_sel","no_sel","ge4",287625193
2003,"USA",6,36,6,"known_other","no_sel","no_sel","ge4",290107933
2004,"USA",7,30,4.28571428571429,"known_other","no_sel","no_sel","ge4",292805298
2005,"USA",8,36,4.5,"known_other","no_sel","no_sel","ge4",295516599
2006,"USA",13,66,5.07692307692308,"known_other","no_sel","no_sel","ge4",298379912
2007,"USA",6,27,4.5,"known_other","no_sel","no_sel","ge4",301231207
2008,"USA",8,39,4.875,"known_other","no_sel","no_sel","ge4",304093966
2009,"USA",7,39,5.57142857142857,"known_other","no_sel","no_sel","ge4",306771529
2010,"USA",8,38,4.75,"known_other","no_sel","no_sel","ge4",308745538
2011,"USA",3,14,4.66666666666667,"known_other","no_sel","no_sel","ge4",311591917
2012,"USA",6,30,5,"known_other","no_sel","no_sel","ge4",313914040
2013,"USA",10,43,4.3,"known_other","no_sel","no_sel","ge4",316128839
2014,"USA",5,28,5.6,"known_other","no_sel","no_sel","ge4",318857056
2015,"USA",10,57,5.7,"known_other","no_sel","no_sel","ge4",321418820
2016,"USA",6,25,4.16666666666667,"known_other","no_sel","no_sel","ge4",323127513
2017,"USA",6,28,4.66666666666667,"known_other","no_sel","no_sel","ge4",325719178
1994,"USA",2,8,4,"known_other","no_sel","arguments","ge4",263241475
1995,"USA",1,5,5,"known_other","no_sel","arguments","ge4",266386596
1996,"USA",4,16,4,"known_other","no_sel","arguments","ge4",269540779
1997,"USA",3,14,4.66666666666667,"known_other","no_sel","arguments","ge4",272776678
1998,"USA",3,12,4,"known_other","no_sel","arguments","ge4",276032848
1999,"USA",0,0,0,"known_other","no_sel","arguments","ge4",279040168
2000,"USA",1,5,5,"known_other","no_sel","arguments","ge4",281421906
2001,"USA",2,8,4,"known_other","no_sel","arguments","ge4",284968955
2002,"USA",2,8,4,"known_other","no_sel","arguments","ge4",287625193
2003,"USA",1,4,4,"known_other","no_sel","arguments","ge4",290107933
2004,"USA",3,12,4,"known_other","no_sel","arguments","ge4",292805298
2005,"USA",1,4,4,"known_other","no_sel","arguments","ge4",295516599
2006,"USA",1,4,4,"known_other","no_sel","arguments","ge4",298379912
2007,"USA",1,4,4,"known_other","no_sel","arguments","ge4",301231207
2008,"USA",3,14,4.66666666666667,"known_other","no_sel","arguments","ge4",304093966
2009,"USA",1,5,5,"known_other","no_sel","arguments","ge4",306771529
2010,"USA",1,4,4,"known_other","no_sel","arguments","ge4",308745538
2011,"USA",1,5,5,"known_other","no_sel","arguments","ge4",311591917
2012,"USA",1,4,4,"known_other","no_sel","arguments","ge4",313914040
2013,"USA",4,18,4.5,"known_other","no_sel","arguments","ge4",316128839
2014,"USA",0,0,0,"known_other","no_sel","arguments","ge4",318857056
2015,"USA",2,8,4,"known_other","no_sel","arguments","ge4",321418820
2016,"USA",1,4,4,"known_other","no_sel","arguments","ge4",323127513
2017,"USA",3,16,5.33333333333333,"known_other","no_sel","arguments","ge4",325719178
1994,"USA",6,31,5.16666666666667,"known_other","no_sel","crime_related","ge4",263241475
1995,"USA",7,32,4.57142857142857,"known_other","no_sel","crime_related","ge4",266386596
1996,"USA",2,8,4,"known_other","no_sel","crime_related","ge4",269540779
1997,"USA",4,16,4,"known_other","no_sel","crime_related","ge4",272776678
1998,"USA",4,21,5.25,"known_other","no_sel","crime_related","ge4",276032848
1999,"USA",8,45,5.625,"known_other","no_sel","crime_related","ge4",279040168
2000,"USA",6,32,5.33333333333333,"known_other","no_sel","crime_related","ge4",281421906
2001,"USA",2,10,5,"known_other","no_sel","crime_related","ge4",284968955
2002,"USA",5,20,4,"known_other","no_sel","crime_related","ge4",287625193
2003,"USA",4,28,7,"known_other","no_sel","crime_related","ge4",290107933
2004,"USA",2,10,5,"known_other","no_sel","crime_related","ge4",292805298
2005,"USA",3,13,4.33333333333333,"known_other","no_sel","crime_related","ge4",295516599
2006,"USA",7,40,5.71428571428571,"known_other","no_sel","crime_related","ge4",298379912
2007,"USA",2,9,4.5,"known_other","no_sel","crime_related","ge4",301231207
2008,"USA",3,15,5,"known_other","no_sel","crime_related","ge4",304093966
2009,"USA",3,13,4.33333333333333,"known_other","no_sel","crime_related","ge4",306771529
2010,"USA",3,17,5.66666666666667,"known_other","no_sel","crime_related","ge4",308745538
2011,"USA",1,5,5,"known_other","no_sel","crime_related","ge4",311591917
2012,"USA",2,9,4.5,"known_other","no_sel","crime_related","ge4",313914040
2013,"USA",4,16,4,"known_other","no_sel","crime_related","ge4",316128839
2014,"USA",2,10,5,"known_other","no_sel","crime_related","ge4",318857056
2015,"USA",5,24,4.8,"known_other","no_sel","crime_related","ge4",321418820
2016,"USA",3,13,4.33333333333333,"known_other","no_sel","crime_related","ge4",323127513
2017,"USA",2,8,4,"known_other","no_sel","crime_related","ge4",325719178
1994,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",263241475
1995,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",266386596
1996,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",269540779
1997,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",272776678
1998,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",276032848
1999,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",279040168
2000,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",281421906
2001,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",284968955
2002,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",287625193
2003,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",290107933
2004,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",292805298
2005,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",295516599
2006,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",298379912
2007,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",301231207
2008,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",304093966
2009,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",306771529
2010,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",308745538
2011,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",311591917
2012,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",313914040
2013,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",316128839
2014,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",318857056
2015,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",321418820
2016,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",323127513
2017,"USA",0,0,0,"known_other","no_sel","felon_killed_by_police","ge4",325719178
1994,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",263241475
1995,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",266386596
1996,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",269540779
1997,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",272776678
1998,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",276032848
1999,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",279040168
2000,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",281421906
2001,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",284968955
2002,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",287625193
2003,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",290107933
2004,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",292805298
2005,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",295516599
2006,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",298379912
2007,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",301231207
2008,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",304093966
2009,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",306771529
2010,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",308745538
2011,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",311591917
2012,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",313914040
2013,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",316128839
2014,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",318857056
2015,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",321418820
2016,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",323127513
2017,"USA",0,0,0,"known_other","no_sel","felon_killed_by_private_citizen","ge4",325719178
1994,"USA",0,0,0,"known_other","no_sel","institutional","ge4",263241475
1995,"USA",0,0,0,"known_other","no_sel","institutional","ge4",266386596
1996,"USA",0,0,0,"known_other","no_sel","institutional","ge4",269540779
1997,"USA",0,0,0,"known_other","no_sel","institutional","ge4",272776678
1998,"USA",0,0,0,"known_other","no_sel","institutional","ge4",276032848
1999,"USA",0,0,0,"known_other","no_sel","institutional","ge4",279040168
2000,"USA",0,0,0,"known_other","no_sel","institutional","ge4",281421906
2001,"USA",0,0,0,"known_other","no_sel","institutional","ge4",284968955
2002,"USA",0,0,0,"known_other","no_sel","institutional","ge4",287625193
2003,"USA",0,0,0,"known_other","no_sel","institutional","ge4",290107933
2004,"USA",0,0,0,"known_other","no_sel","institutional","ge4",292805298
2005,"USA",0,0,0,"known_other","no_sel","institutional","ge4",295516599
2006,"USA",0,0,0,"known_other","no_sel","institutional","ge4",298379912
2007,"USA",0,0,0,"known_other","no_sel","institutional","ge4",301231207
2008,"USA",0,0,0,"known_other","no_sel","institutional","ge4",304093966
2009,"USA",0,0,0,"known_other","no_sel","institutional","ge4",306771529
2010,"USA",0,0,0,"known_other","no_sel","institutional","ge4",308745538
2011,"USA",0,0,0,"known_other","no_sel","institutional","ge4",311591917
2012,"USA",0,0,0,"known_other","no_sel","institutional","ge4",313914040
2013,"USA",0,0,0,"known_other","no_sel","institutional","ge4",316128839
2014,"USA",0,0,0,"known_other","no_sel","institutional","ge4",318857056
2015,"USA",0,0,0,"known_other","no_sel","institutional","ge4",321418820
2016,"USA",0,0,0,"known_other","no_sel","institutional","ge4",323127513
2017,"USA",0,0,0,"known_other","no_sel","institutional","ge4",325719178
1994,"USA",0,0,0,"known_other","no_sel","negligence","ge4",263241475
1995,"USA",0,0,0,"known_other","no_sel","negligence","ge4",266386596
1996,"USA",0,0,0,"known_other","no_sel","negligence","ge4",269540779
1997,"USA",0,0,0,"known_other","no_sel","negligence","ge4",272776678
1998,"USA",0,0,0,"known_other","no_sel","negligence","ge4",276032848
1999,"USA",0,0,0,"known_other","no_sel","negligence","ge4",279040168
2000,"USA",0,0,0,"known_other","no_sel","negligence","ge4",281421906
2001,"USA",0,0,0,"known_other","no_sel","negligence","ge4",284968955
2002,"USA",0,0,0,"known_other","no_sel","negligence","ge4",287625193
2003,"USA",0,0,0,"known_other","no_sel","negligence","ge4",290107933
2004,"USA",0,0,0,"known_other","no_sel","negligence","ge4",292805298
2005,"USA",0,0,0,"known_other","no_sel","negligence","ge4",295516599
2006,"USA",0,0,0,"known_other","no_sel","negligence","ge4",298379912
2007,"USA",0,0,0,"known_other","no_sel","negligence","ge4",301231207
2008,"USA",0,0,0,"known_other","no_sel","negligence","ge4",304093966
2009,"USA",0,0,0,"known_other","no_sel","negligence","ge4",306771529
2010,"USA",0,0,0,"known_other","no_sel","negligence","ge4",308745538
2011,"USA",0,0,0,"known_other","no_sel","negligence","ge4",311591917
2012,"USA",0,0,0,"known_other","no_sel","negligence","ge4",313914040
2013,"USA",0,0,0,"known_other","no_sel","negligence","ge4",316128839
2014,"USA",0,0,0,"known_other","no_sel","negligence","ge4",318857056
2015,"USA",0,0,0,"known_other","no_sel","negligence","ge4",321418820
2016,"USA",0,0,0,"known_other","no_sel","negligence","ge4",323127513
2017,"USA",0,0,0,"known_other","no_sel","negligence","ge4",325719178
1994,"USA",0,0,0,"known_other","no_sel","other","ge4",263241475
1995,"USA",0,0,0,"known_other","no_sel","other","ge4",266386596
1996,"USA",0,0,0,"known_other","no_sel","other","ge4",269540779
1997,"USA",1,5,5,"known_other","no_sel","other","ge4",272776678
1998,"USA",1,5,5,"known_other","no_sel","other","ge4",276032848
1999,"USA",0,0,0,"known_other","no_sel","other","ge4",279040168
2000,"USA",0,0,0,"known_other","no_sel","other","ge4",281421906
2001,"USA",0,0,0,"known_other","no_sel","other","ge4",284968955
2002,"USA",0,0,0,"known_other","no_sel","other","ge4",287625193
2003,"USA",0,0,0,"known_other","no_sel","other","ge4",290107933
2004,"USA",0,0,0,"known_other","no_sel","other","ge4",292805298
2005,"USA",0,0,0,"known_other","no_sel","other","ge4",295516599
2006,"USA",1,4,4,"known_other","no_sel","other","ge4",298379912
2007,"USA",0,0,0,"known_other","no_sel","other","ge4",301231207
2008,"USA",2,10,5,"known_other","no_sel","other","ge4",304093966
2009,"USA",2,8,4,"known_other","no_sel","other","ge4",306771529
2010,"USA",2,9,4.5,"known_other","no_sel","other","ge4",308745538
2011,"USA",0,0,0,"known_other","no_sel","other","ge4",311591917
2012,"USA",1,7,7,"known_other","no_sel","other","ge4",313914040
2013,"USA",0,0,0,"known_other","no_sel","other","ge4",316128839
2014,"USA",3,18,6,"known_other","no_sel","other","ge4",318857056
2015,"USA",1,14,14,"known_other","no_sel","other","ge4",321418820
2016,"USA",0,0,0,"known_other","no_sel","other","ge4",323127513
2017,"USA",1,4,4,"known_other","no_sel","other","ge4",325719178
1994,"USA",1,4,4,"known_other","no_sel","undetermined","ge4",263241475
1995,"USA",1,4,4,"known_other","no_sel","undetermined","ge4",266386596
1996,"USA",4,17,4.25,"known_other","no_sel","undetermined","ge4",269540779
1997,"USA",4,16,4,"known_other","no_sel","undetermined","ge4",272776678
1998,"USA",0,0,0,"known_other","no_sel","undetermined","ge4",276032848
1999,"USA",2,10,5,"known_other","no_sel","undetermined","ge4",279040168
2000,"USA",2,8,4,"known_other","no_sel","undetermined","ge4",281421906
2001,"USA",0,0,0,"known_other","no_sel","undetermined","ge4",284968955
2002,"USA",3,15,5,"known_other","no_sel","undetermined","ge4",287625193
2003,"USA",1,4,4,"known_other","no_sel","undetermined","ge4",290107933
2004,"USA",2,8,4,"known_other","no_sel","undetermined","ge4",292805298
2005,"USA",4,19,4.75,"known_other","no_sel","undetermined","ge4",295516599
2006,"USA",4,18,4.5,"known_other","no_sel","undetermined","ge4",298379912
2007,"USA",3,14,4.66666666666667,"known_other","no_sel","undetermined","ge4",301231207
2008,"USA",0,0,0,"known_other","no_sel","undetermined","ge4",304093966
2009,"USA",1,13,13,"known_other","no_sel","undetermined","ge4",306771529
2010,"USA",2,8,4,"known_other","no_sel","undetermined","ge4",308745538
2011,"USA",1,4,4,"known_other","no_sel","undetermined","ge4",311591917
2012,"USA",2,10,5,"known_other","no_sel","undetermined","ge4",313914040
2013,"USA",2,9,4.5,"known_other","no_sel","undetermined","ge4",316128839
2014,"USA",0,0,0,"known_other","no_sel","undetermined","ge4",318857056
2015,"USA",2,11,5.5,"known_other","no_sel","undetermined","ge4",321418820
2016,"USA",2,8,4,"known_other","no_sel","undetermined","ge4",323127513
2017,"USA",0,0,0,"known_other","no_sel","undetermined","ge4",325719178
1994,"USA",4,22,5.5,"known_other","no","no_sel","ge4",263241475
1995,"USA",3,13,4.33333333333333,"known_other","no","no_sel","ge4",266386596
1996,"USA",1,4,4,"known_other","no","no_sel","ge4",269540779
1997,"USA",3,13,4.33333333333333,"known_other","no","no_sel","ge4",272776678
1998,"USA",4,21,5.25,"known_other","no","no_sel","ge4",276032848
1999,"USA",4,18,4.5,"known_other","no","no_sel","ge4",279040168
2000,"USA",3,13,4.33333333333333,"known_other","no","no_sel","ge4",281421906
2001,"USA",2,10,5,"known_other","no","no_sel","ge4",284968955
2002,"USA",4,16,4,"known_other","no","no_sel","ge4",287625193
2003,"USA",2,20,10,"known_other","no","no_sel","ge4",290107933
2004,"USA",3,12,4,"known_other","no","no_sel","ge4",292805298
2005,"USA",1,4,4,"known_other","no","no_sel","ge4",295516599
2006,"USA",6,33,5.5,"known_other","no","no_sel","ge4",298379912
2007,"USA",3,15,5,"known_other","no","no_sel","ge4",301231207
2008,"USA",1,4,4,"known_other","no","no_sel","ge4",304093966
2009,"USA",4,18,4.5,"known_other","no","no_sel","ge4",306771529
2010,"USA",2,9,4.5,"known_other","no","no_sel","ge4",308745538
2011,"USA",0,0,0,"known_other","no","no_sel","ge4",311591917
2012,"USA",3,15,5,"known_other","no","no_sel","ge4",313914040
2013,"USA",4,17,4.25,"known_other","no","no_sel","ge4",316128839
2014,"USA",1,4,4,"known_other","no","no_sel","ge4",318857056
2015,"USA",1,4,4,"known_other","no","no_sel","ge4",321418820
2016,"USA",0,0,0,"known_other","no","no_sel","ge4",323127513
2017,"USA",1,4,4,"known_other","no","no_sel","ge4",325719178
1994,"USA",0,0,0,"known_other","no","arguments","ge4",263241475
1995,"USA",0,0,0,"known_other","no","arguments","ge4",266386596
1996,"USA",0,0,0,"known_other","no","arguments","ge4",269540779
1997,"USA",1,5,5,"known_other","no","arguments","ge4",272776678
1998,"USA",2,8,4,"known_other","no","arguments","ge4",276032848
1999,"USA",0,0,0,"known_other","no","arguments","ge4",279040168
2000,"USA",0,0,0,"known_other","no","arguments","ge4",281421906
2001,"USA",0,0,0,"known_other","no","arguments","ge4",284968955
2002,"USA",0,0,0,"known_other","no","arguments","ge4",287625193
2003,"USA",0,0,0,"known_other","no","arguments","ge4",290107933
2004,"USA",3,12,4,"known_other","no","arguments","ge4",292805298
2005,"USA",0,0,0,"known_other","no","arguments","ge4",295516599
2006,"USA",1,4,4,"known_other","no","arguments","ge4",298379912
2007,"USA",0,0,0,"known_other","no","arguments","ge4",301231207
2008,"USA",0,0,0,"known_other","no","arguments","ge4",304093966
2009,"USA",1,5,5,"known_other","no","arguments","ge4",306771529
2010,"USA",0,0,0,"known_other","no","arguments","ge4",308745538
2011,"USA",0,0,0,"known_other","no","arguments","ge4",311591917
2012,"USA",0,0,0,"known_other","no","arguments","ge4",313914040
2013,"USA",2,9,4.5,"known_other","no","arguments","ge4",316128839
2014,"USA",0,0,0,"known_other","no","arguments","ge4",318857056
2015,"USA",0,0,0,"known_other","no","arguments","ge4",321418820
2016,"USA",0,0,0,"known_other","no","arguments","ge4",323127513
2017,"USA",0,0,0,"known_other","no","arguments","ge4",325719178
1994,"USA",3,18,6,"known_other","no","crime_related","ge4",263241475
1995,"USA",3,13,4.33333333333333,"known_other","no","crime_related","ge4",266386596
1996,"USA",1,4,4,"known_other","no","crime_related","ge4",269540779
1997,"USA",1,4,4,"known_other","no","crime_related","ge4",272776678
1998,"USA",2,13,6.5,"known_other","no","crime_related","ge4",276032848
1999,"USA",3,14,4.66666666666667,"known_other","no","crime_related","ge4",279040168
2000,"USA",3,13,4.33333333333333,"known_other","no","crime_related","ge4",281421906
2001,"USA",2,10,5,"known_other","no","crime_related","ge4",284968955
2002,"USA",3,12,4,"known_other","no","crime_related","ge4",287625193
2003,"USA",2,20,10,"known_other","no","crime_related","ge4",290107933
2004,"USA",0,0,0,"known_other","no","crime_related","ge4",292805298
2005,"USA",1,4,4,"known_other","no","crime_related","ge4",295516599
2006,"USA",3,21,7,"known_other","no","crime_related","ge4",298379912
2007,"USA",1,5,5,"known_other","no","crime_related","ge4",301231207
2008,"USA",0,0,0,"known_other","no","crime_related","ge4",304093966
2009,"USA",2,9,4.5,"known_other","no","crime_related","ge4",306771529
2010,"USA",1,5,5,"known_other","no","crime_related","ge4",308745538
2011,"USA",0,0,0,"known_other","no","crime_related","ge4",311591917
